tce_plnt_num,tce_period,tce_ror,tce_dor,tce_incl,tce_prad,tce_steff,tce_sradius
2,1.2569299999999999,0.014,1.1250871,31.54,2.714,7318,1.774
1,0.618608,0.0145,3.0532519000000002,84.36,6.861000000000001,7153,4.3389999999999995
2,0.618608,0.0136,3.1777891,88.2,6.439,7153,4.3389999999999995
1,18.0541,0.0164,21.507005,88.03,1.526,5576,0.852
2,32.0274,0.0127,41.115072,89.23,1.185,5576,0.852
1,0.6378050000000001,0.0065,2.4246392000000005,87.64,1.704,9155,2.403
1,88.0713,0.0258,99.459405,89.91,2.117,5126,0.7509999999999999
1,1.3325799999999999,0.008709999999999999,3.3336987000000002,87.6,0.8722,6063,0.9179999999999999
1,1.33259,0.0153,1.6547773999999997,56.13,1.361,5536,0.816
1,4.88086,0.0169,13.555888000000001,88.2,1.5830000000000002,4929,0.861
4,8.4799,0.0144,5.108596299999999,88.84,1.232,5378,0.7859999999999999
1,8.4803,0.26899999999999996,10.897893,88.82,64.82,7059,2.21
2,8.48022,0.0331,8.881881199999999,89.35,7.982,7059,2.21
1,8.480310000000001,0.0412,4.6187242,78.58,4.459,5951,0.991
2,1.21767,0.00405,1.4315153,50.99,0.6558,6774,1.484
1,15.1703,0.0141,27.978651,89.42,2.035,6279,1.3230000000000002
2,39.4572,0.0179,10.117716999999999,84.52,2.583,6279,1.3230000000000002
3,26.2348,0.0177,14.568726999999999,86.13,2.562,6279,1.3230000000000002
1,1.33261,0.0108,2.7086854,75.78,1.125,6039,0.951
1,407.73800000000006,0.126,354.33016000000003,89.85,13.3,6140,0.9690000000000001
1,55.1863,0.0184,35.269301,88.9,2.545,6178,1.2670000000000001
2,8.48653,0.009729999999999999,12.40012,89.94,1.345,6178,1.2670000000000001
1,0.834383,0.00286,1.9325182,88.1,1.214,8269,3.889
1,5.17085,0.00605,2.2434225,74.66,0.5264,5649,0.797
1,51.8469,0.0964,70.073839,89.43,8.818999999999999,5271,0.838
2,4.18005,0.0407,9.777002900000001,85.85,3.7230000000000003,5271,0.838
1,16.4869,0.0403,33.37287,88.34,4.665,6065,1.061
1,10.5816,0.313,15.704718,89.22,53.49,6168,1.567
2,10.5816,0.081,12.407798,86.21,13.85,6168,1.567
1,5.690580000000001,0.0334,17.172396,89.02,2.9539999999999997,5244,0.81
1,8.04677,0.012,2.9796237999999997,77.07,3.2939999999999996,6049,2.522
2,8.04306,0.00928,3.8374544999999998,86.87,2.553,6049,2.522
3,8.04602,0.0168,1.0951853,26.22,4.618,6049,2.522
1,0.5815670000000001,0.0106,1.6615022000000002,57.46,2.762,7385,2.3819999999999997
2,4.08023,0.0134,10.500314,86.56,3.4760000000000004,7385,2.3819999999999997
3,0.516475,0.00971,2.2095008,76.68,2.524,7385,2.3819999999999997
1,2.74399,0.175,4.288727099999999,79.97,15.5,5334,0.81
1,1.3382,0.00799,1.0000493000000001,57.47,1.631,7557,1.871
2,0.530223,0.0153,1.0985079,31.16,3.12,7557,1.871
1,1.94295,0.0049,2.7193547000000002,85.38,0.7823,7071,1.464
1,542.528,0.008190000000000001,383.65676,90.0,1.083,6099,1.212
2,0.606215,0.0157,2.6756015,79.23,5.148,6964,2.998
3,0.757781,0.0122,3.8872477999999995,88.53,3.985,6964,2.998
1,13.4961,0.0146,51.16751,89.98,1.62,5962,1.0190000000000001
1,6.98153,0.00564,7.1026289,86.39,1.314,6131,2.134
1,425.477,0.0332,69.541628,89.23,3.7030000000000003,5977,1.022
1,0.695746,3.01e-06,1.2440813999999998,48.33,0.00047569999999999996,7092,1.449
2,1.0419100000000001,0.00513,2.5707267999999996,87.77,0.8118,7092,1.449
1,6.3082,0.345,20.941244,87.82,29.36,5069,0.78
1,12.892999999999999,0.175,20.664781,87.35,26.83,6387,1.4080000000000001
2,0.554663,0.013,3.2441432,81.75,2.355,7063,1.666
3,0.6745329999999999,0.0164,3.5660027999999997,88.33,2.9789999999999996,7063,1.666
1,549.562,0.0293,411.01022,89.99,1.6540000000000001,4702,0.517
1,220.52900000000002,0.0131,210.88382000000001,89.85,47.01,4154,33.0
2,668.177,0.0161,412.94025,89.99,58.15,4154,33.0
2,2.0989,0.00309,3.5641643,82.09,1.018,7464,3.017
3,0.699653,0.00831,2.1451298999999997,87.33,2.737,7464,3.017
1,5.37945,0.0043,1.9399484,68.82,0.9515,8554,2.0269999999999997
2,5.379980000000001,0.00515,1.4793986000000001,60.11,1.139,8554,2.0269999999999997
1,18.4585,0.0252,20.997483,87.58,2.38,5413,0.865
2,2.7543,0.436,6.553000099999999,82.93,30.9,5048,0.649
1,1.33255,0.0057,4.5824405,86.04,1.926,6858,3.096
1,1.568,0.0113,1.6470566000000002,65.94,1.235,5780,1.0
2,2.28401,0.0144,2.3268538,73.3,1.577,5780,1.0
3,0.61861,0.0138,3.1554363,88.76,6.5120000000000005,7153,4.3389999999999995
1,0.75998,0.00678,3.6817884,82.08,1.4609999999999999,7992,1.976
2,0.759945,0.006490000000000001,1.9394586999999999,62.22,1.4,7992,1.976
1,0.661154,0.00398,1.0612761999999998,21.81,0.7605,7227,1.75
2,0.6607689999999999,0.00757,1.2966198999999998,45.86,1.445,7227,1.75
3,0.660825,0.00646,1.028299,34.95,1.234,7227,1.75
4,0.660782,0.00718,2.5168137,87.72,1.371,7227,1.75
1,18.6929,0.207,43.729753,89.81,14.91,5197,0.6609999999999999
2,18.6928,0.0431,15.295746,86.62,3.112,5197,0.6609999999999999
1,424.61699999999996,0.0739,230.21272000000002,89.79,8.173,6348,1.014
1,2.55925,0.11900000000000001,8.615242199999999,84.01,11.51,5955,0.883
2,8.4808,0.0145,3.8607659,76.69,1.5719999999999998,5951,0.991
1,8.4803,0.0179,10.860980999999999,89.94,2.101,5910,1.078
1,8.480789999999999,0.0144,4.456571,78.53,1.155,5555,0.737
1,15.054,0.0149,18.112522,87.62,1.328,5475,0.818
4,1.64421,0.00621,4.3748707,86.2,0.8961,6279,1.3230000000000002
1,384.221,0.018,677.08623,89.93,2.215,6351,1.126
2,6.3880300000000005,0.0163,1.079174,22.6,1.9980000000000002,6351,1.126
1,2.40654,0.0197,4.7675165999999995,79.11,2.386,6173,1.1079999999999999
3,20.1889,0.00922,22.838236,88.99,1.275,6178,1.2670000000000001
1,102.963,0.0508,24.233944,87.81,39.49,5047,7.119
1,336.156,0.0224,174.72465,89.72,1.386,4361,0.5670000000000001
1,8.96527,0.0163,1.1202658,27.76,2.0580000000000003,6528,1.155
3,1.72935,0.0214,5.569668599999999,82.78,1.953,5271,0.838
1,623.065,0.0421,1364.6741,89.98,3.2030000000000003,4671,0.6970000000000001
1,0.762849,0.00335,2.0532869,75.94,1.213,7368,3.324
2,10.0416,0.0303,30.645769,89.86,2.676,5244,0.81
3,18.3697,0.0289,66.014865,90.0,2.551,5244,0.81
4,2.7959,0.0191,8.2087757,85.55,1.692,5244,0.81
1,1.08905,0.005229999999999999,5.6860504999999995,88.34,0.4209,5096,0.737
1,1.0890600000000001,0.006229999999999999,3.8937035000000004,89.61,0.7466,6455,1.0979999999999999
1,42.1916,0.02,45.442903,89.75,1.8719999999999999,5674,0.857
1,656.8489999999999,0.0189,456.74619,89.99,23.05,4895,11.2
1,0.789367,0.00784,1.3766739,49.13,1.396,7297,1.632
2,0.78937,0.00951,3.1599576000000003,80.9,1.694,7297,1.632
1,0.976548,0.00301,5.0198722,86.42,1.0859999999999999,8018,3.302
1,0.532658,0.0446,2.372689,72.74,7.502000000000001,6603,1.5430000000000001
2,0.532517,0.0462,2.8243482,87.97,7.776,6603,1.5430000000000001
1,1.05708,0.0105,2.8842912,71.76,1.082,6000,0.946
1,24.0638,0.361,16.632667,89.66,44.81,6461,1.138
2,24.0611,0.44299999999999995,35.275234999999995,89.84,54.98,6461,1.138
1,1.50234,0.0047799999999999995,2.0876272,70.28,0.956,7340,1.8330000000000002
2,0.800214,0.00247,1.0355806,29.65,0.4945,7340,1.8330000000000002
3,1.60051,0.0052899999999999996,2.6092197999999995,85.59,1.0590000000000002,7340,1.8330000000000002
1,17.3733,0.00728,38.289798,89.99,1.229,6180,1.547
1,3.6932400000000003,0.007359999999999999,2.1945835,82.14,2.815,7677,3.503
2,3.6932,0.0104,3.2027892999999996,88.31,3.983,7677,3.503
1,42.4845,0.0126,77.505147,89.85,1.558,6343,1.137
1,3.14869,0.0216,11.512716000000001,89.64,2.056,5258,0.873
1,8.41637,0.007540000000000001,2.1867622000000004,66.55,0.9402,6458,1.1420000000000001
1,0.6846,0.00235,1.3316995,47.48,0.4902,6809,1.913
1,12.5325,0.0325,21.753935000000002,88.65,3.207,5997,0.904
1,529.224,0.0223,272.02245,89.87,50.34,4999,20.69
1,1.45727,0.281,3.1588447,88.19,44.09,6643,1.439
3,2.28402,0.0155,2.8767848,86.54,1.692,5780,1.0
1,1.33254,0.0101,2.533558,88.89,1.159,5774,1.054
1,1.33251,0.00988,2.5801363999999998,89.72,1.1520000000000001,5701,1.068
1,1.33249,0.0139,2.6064755,80.11,1.608,5926,1.058
3,0.7599020000000001,0.00548,1.8638804,67.94,1.181,7992,1.976
1,1.96682,0.0129,11.274386999999999,89.95,1.111,5583,0.79
1,0.754713,0.0103,1.1985237,41.14,7.681,7899,6.846
2,0.754656,0.0074,1.1698867,87.54,5.525,7899,6.846
1,0.719934,0.0039,1.9232752,74.65,0.5508,6675,1.2930000000000001
2,1.44012,0.00396,2.3489567000000005,88.69,0.5582,6675,1.2930000000000001
1,1.37715,0.0109,1.0098095999999999,11.82,2.535,7914,2.128
2,2.75446,0.00829,1.3110536,46.79,1.925,7914,2.128
2,1.2796299999999998,0.0228,3.851683,76.44,2.2,5955,0.883
1,0.724931,0.0036299999999999995,2.0583799,89.55,0.6367,7486,1.609
2,0.724965,0.0044,1.3982438999999998,58.27,0.7724,7486,1.609
1,0.939623,0.006540000000000001,1.4552432,51.74,1.464,7370,2.053
1,1.38729,0.005679999999999999,2.1163198,84.23,1.033,6622,1.666
1,1.0820100000000001,0.005529999999999999,2.7897708,79.97,0.49700000000000005,5233,0.8240000000000001
1,1.08197,0.012,2.3342772000000003,89.65,0.9432,4938,0.718
1,1.08198,0.00975,1.5078732,89.63,0.7834,4965,0.736
1,18.016,0.0203,33.183513,89.91,2.365,6245,1.065
1,0.691277,0.00405,1.5765135000000001,89.11,0.442,6063,1.001
1,0.691287,0.0070599999999999994,1.8481313000000001,87.52,0.7198,5988,0.934
1,2.25084,0.0224,11.372066,86.46,2.741,5779,1.119
1,9.26148,0.0118,28.174493,88.52,1.0190000000000001,5578,0.794
1,581.138,0.0374,210.85986,89.77,68.93,5026,16.89
1,9.70594,0.0112,8.8142704,86.92,1.285,6198,1.048
1,39.2068,0.522,61.843315000000004,89.26,49.04,5945,0.861
1,0.5703550000000001,0.0115,2.237366,72.19,2.969,7641,2.371
1,284.691,0.0185,195.42186999999998,89.81,1.9369999999999998,5802,0.9570000000000001
1,37.9039,0.00998,19.138408,88.02,2.1390000000000002,5303,1.964
2,12.0087,0.00785,19.746095,89.17,1.683,5303,1.964
1,0.913586,0.0171,1.0458457,24.53,3.385,7780,1.8159999999999998
2,0.9136059999999999,0.0153,1.2936268,67.68,3.035,7780,1.8159999999999998
1,7.41845,0.00456,17.921051000000002,87.22,1.018,9763,2.045
1,0.549696,3.929999999999999e-05,1.1549891,41.29,0.01009,8431,2.351
1,0.505111,0.0103,3.3284887999999997,86.75,0.8878,5275,0.787
2,0.5051,0.0106,2.6692443999999997,74.76,0.9141,5275,0.787
1,15.140999999999998,0.0205,26.632023999999998,89.85,1.985,5926,0.887
1,0.526134,0.00331,1.0000853,14.82,0.6769,7266,1.876
1,1.4508,0.00518,5.6523940999999995,89.46,0.3769,5386,0.667
2,1.45069,0.004070000000000001,1.6014051999999999,85.99,0.2965,5386,0.667
1,0.970208,0.0136,1.1299596,34.5,3.615,7222,2.44
2,0.9702879999999999,0.018,1.0925308,31.66,4.793,7222,2.44
1,600.243,0.0444,175.13567,89.7,2.614,3886,0.54
1,20.4272,0.47,50.109802,88.97,57.48,6167,1.121
2,20.4258,0.036,72.49455400000001,89.65,4.408,6167,1.121
1,20.4272,0.0515,17.456409,86.78,5.379,6014,0.958
1,3.09755,0.008440000000000001,4.523608,83.59,1.749,6491,1.9
1,0.554636,0.0689,1.7369703999999997,60.97,11.83,6951,1.574
1,0.528718,0.00436,1.0570313,31.63,0.8118,8083,1.7080000000000002
2,0.528752,0.00547,1.0434386999999998,30.4,1.0190000000000001,8083,1.7080000000000002
3,2.51707,0.0312,1.0884708,23.31,11.93,7677,3.503
1,0.770679,0.00984,1.7306302,66.09,3.6210000000000004,7950,3.373
2,0.770646,0.0117,1.7083881999999997,74.34,4.296,7950,3.373
1,0.772413,0.00695,1.7807499,66.85,1.225,6897,1.6159999999999999
2,5.611759999999999,0.00835,1.3704249,48.95,1.041,6458,1.1420000000000001
3,5.61046,0.0077,1.6867827000000002,65.54,0.9599,6458,1.1420000000000001
1,5.64715,0.0122,1.0698795,21.2,1.995,6363,1.501
1,7.35389,0.0103,22.264873,88.21,1.695,6400,1.505
1,1.24271,0.00237,1.0195554,29.16,0.6859999999999999,6784,2.6489999999999996
2,1.24243,0.0035700000000000003,1.4132365,89.62,1.032,6784,2.6489999999999996
1,0.768845,0.00323,1.9461217,75.11,0.9038,7256,2.5669999999999997
2,0.76904,0.0045,2.2359564,82.29,1.261,7256,2.5669999999999997
1,1.3324,0.0449,1.3865087999999999,49.91,4.902,5780,1.0
1,1.33264,0.022,2.2587397,66.49,33.1,4894,13.78
1,1.33255,0.00998,3.6136659,89.74,1.126,6341,1.033
1,1.33259,0.00605,2.8982266,88.02,1.4769999999999999,6613,2.237
1,0.6644399999999999,0.00939,1.0010098,25.93,1.963,7573,1.916
1,1.21918,0.00953,2.0792004,87.24,3.2710000000000004,6812,3.145
2,1.2197,0.0179,1.0091312,34.19,6.1370000000000005,6812,3.145
3,1.21918,0.00999,2.0801644,87.24,3.43,6812,3.145
4,0.529274,0.0155,2.0430671,87.19,5.325,6812,3.145
3,5.64191,0.0185,1.0880142,27.34,4.3,7914,2.128
4,5.64299,0.0079,2.8823682999999996,88.01,1.835,7914,2.128
1,1.40845,0.0067,1.4472323,52.93,0.6753,5710,0.924
1,6.77411,0.0246,9.409126800000001,84.61,2.9219999999999997,6217,1.09
2,0.939601,0.0068,2.1159826,76.33,1.524,7370,2.053
1,4.4467300000000005,0.00602,1.68622,65.47,0.6013,5584,0.9159999999999999
1,34.8538,0.0259,50.314060999999995,89.88,2.391,5835,0.847
1,690.795,0.0198,406.00682,90.0,1.4269999999999998,4252,0.66
1,1.4563700000000002,0.00617,3.1748133999999997,89.85,1.78,6184,2.6460000000000004
1,0.942422,0.00592,1.8133346999999997,60.75,1.197,6701,1.854
1,3.1268599999999998,0.0259,17.622662,88.37,4.945,4854,1.749
1,10.5613,0.0157,21.72264,88.2,2.002,5610,1.171
1,0.5519729999999999,0.000349,1.0929296,35.9,0.1024,8552,2.6910000000000003
2,0.552029,0.0274,1.0321087,20.84,8.059,8552,2.6910000000000003
1,1.81893,0.0169,9.3348201,89.2,1.776,6153,0.9620000000000001
2,39.2068,0.171,35.354001000000004,88.43,16.08,5945,0.861
1,36.6092,0.0551,45.952303,88.77,96.89,4770,16.11
1,1.19602,0.00159,1.0121575999999999,27.23,0.4018,6955,2.311
2,1.19615,0.00424,2.0429836999999997,75.83,1.068,6955,2.311
1,101.26299999999999,0.364,43.645189,88.79,42.21,6309,1.062
2,101.26299999999999,0.204,81.508039,89.54,23.59,6309,1.062
1,9.0342,0.0235,33.863776,88.81,1.631,4502,0.637
2,45.9026,0.0177,66.14007,89.76,1.23,4502,0.637
2,1.49783,0.00566,1.6079273,64.18,1.453,8431,2.351
3,1.49778,0.00575,1.1555203,40.25,1.475,8431,2.351
1,1.54132,0.0169,2.2359907999999997,66.33,1.463,5154,0.792
1,1.18382,0.00908,4.8441708,81.69,0.9832,6014,0.992
2,0.526108,0.00518,1.0833124,29.77,1.06,7266,1.876
1,84.8062,0.151,41.603113,88.64,14.1,5737,0.856
2,84.8059,0.139,46.977221,88.82,12.98,5737,0.856
1,594.377,0.0221,460.05679000000003,89.97,1.818,5387,0.755
3,0.934448,0.00822,4.642828400000001,88.98,2.188,7222,2.44
1,0.5410470000000001,0.00747,1.0379258,27.64,2.151,7563,2.638
2,0.541117,0.0087,1.0730654,32.99,2.505,7563,2.638
1,69.8964,0.0218,90.366031,89.65,1.806,5509,0.759
1,43.0338,0.021,55.024149,89.86,2.0909999999999997,5550,0.9109999999999999
1,20.7403,0.0295,15.770335999999999,89.71,4.1819999999999995,6218,1.2990000000000002
1,0.7080890000000001,0.00985,2.4340394,73.29,0.9487,5765,0.883
1,0.593156,0.0101,2.1415131,87.35,2.465,7832,2.227
2,0.593171,0.00942,2.3537944,82.68,2.2880000000000003,7832,2.227
3,1.3752799999999998,0.0152,2.3664037999999996,77.8,3.701,7832,2.227
2,0.772396,0.00895,2.2616688,73.41,1.579,6897,1.6159999999999999
1,1.3325200000000001,0.0275,4.6819497000000005,86.4,1.9969999999999999,4481,0.6659999999999999
2,1.33257,0.0379,3.6034290999999996,75.65,2.7560000000000002,4481,0.6659999999999999
1,8.68929,0.0301,25.698725,89.48,2.943,5211,0.895
2,20.9974,0.0268,52.167874,89.55,2.614,5211,0.895
1,4.87121,0.225,27.86637,89.99,4.631,3327,0.18899999999999997
2,2.98414,0.17800000000000002,9.760653900000001,84.72,3.673,3327,0.18899999999999997
1,3.41244,0.007679999999999999,1.6432003000000002,56.79,2.17,6943,2.59
2,3.4125,0.00993,1.0523089,21.34,2.806,6943,2.59
3,0.534377,0.00283,1.1173021,59.21,0.8002,6943,2.59
1,497.36699999999996,0.0116,460.45543,89.91,69.37,3974,54.75
2,454.788,0.0106,656.83363,89.94,63.3,3974,54.75
3,569.599,0.0179,419.80242000000004,89.99,107.0,3974,54.75
1,5.90679,0.00277,1.6185889999999998,59.93,1.298,9492,4.298
1,1.49634,0.00692,2.3871648999999997,89.33,1.306,6905,1.7309999999999999
1,0.587039,0.00632,1.6729577000000002,64.85,0.4539,4876,0.6579999999999999
1,5.03255,0.0189,11.783816999999999,89.96,1.8769999999999998,5970,0.9079999999999999
1,510.815,0.00875,338.99342,89.98,0.7174,5638,0.7509999999999999
1,0.505089,0.147,2.0674547999999997,64.05,29.59,5398,1.8430000000000002
1,15.6513,0.113,9.5131052,83.97,17.28,6570,1.4
2,15.6513,0.0955,8.8138876,83.49,14.59,6570,1.4
1,1.62166,0.0937,4.7483607,79.07,9.873,6106,0.966
1,4.98838,0.0272,2.1452345,64.31,2.475,5835,0.833
1,4.98848,0.0202,4.979988400000001,87.75,2.585,6418,1.171
1,4.9884,0.0147,3.1707936,74.8,1.538,5695,0.961
1,1.6872900000000002,0.0318,6.732814200000001,88.06,5.858,7512,1.69
1,10.1916,0.00717,11.242499,87.49,1.4269999999999998,6260,1.824
1,5.495369999999999,0.00861,15.256753,88.47,1.308,6157,1.392
1,14.7075,0.0147,34.213753000000004,89.48,2.0580000000000003,5676,1.28
2,0.9003559999999999,0.00533,4.5518098,86.22,0.7441,5676,1.28
1,0.8656729999999999,0.00428,1.4177826,56.48,0.9512,8163,2.039
1,2.7296099999999996,0.0109,7.062054300000001,86.75,1.265,6190,1.068
2,3.5964199999999997,0.011,9.9915815,89.71,1.285,6190,1.068
3,25.2652,0.0124,86.618502,89.57,3.128,6955,2.311
1,4.662719999999999,0.0391,9.731883400000001,85.93,4.0089999999999995,5729,0.9390000000000001
2,11.815,0.0296,30.858781,89.01,3.028,5729,0.9390000000000001
3,4.15983,0.0113,19.706775,89.08,0.7848,4502,0.637
4,28.1225,0.0134,45.063018,89.36,0.9316,4502,0.637
1,1.60389,0.00463,2.0143136999999998,71.64,0.8538,6683,1.689
1,13.7246,0.0153,15.499267999999999,89.38,1.96,5817,1.171
1,4.68846,0.0056,2.4175586,84.43,1.035,7056,1.693
1,0.956651,0.007859999999999999,1.5727673999999998,87.89,0.7951,6011,0.927
1,16.2278,0.0269,13.978979999999998,86.27,2.593,5328,0.883
1,0.569538,0.00435,2.0740578999999997,81.37,0.7511,7038,1.581
1,8.02768,0.0919,16.456889,87.66,8.898,5569,0.887
1,0.758799,0.02,3.9893447,82.78,1.453,4331,0.6659999999999999
1,1.26739,0.0038200000000000005,1.1034596,38.71,0.9415,7827,2.258
2,1.26742,0.0036299999999999995,2.1614413,82.03,0.8942,7827,2.258
1,0.57011,0.00948,1.0440155999999998,29.12,1.895,7800,1.8330000000000002
2,0.5701069999999999,0.00771,1.7182028999999999,84.85,1.5430000000000001,7800,1.8330000000000002
1,0.55638,0.0017100000000000001,1.8140223999999998,67.3,0.4357,9128,2.34
1,13.5631,0.0181,12.739099000000001,86.63,1.7630000000000001,5853,0.895
1,3.3195300000000003,0.263,6.6198136,81.97,22.58,5754,0.7879999999999999
2,1.65977,0.0863,6.857538900000001,89.16,7.417999999999999,5754,0.7879999999999999
1,0.556138,0.0052,1.9550278000000003,81.05,1.7719999999999998,6698,3.122
2,6.2738,0.0146,1.0547108,20.84,4.9830000000000005,6698,3.122
3,1.02204,0.00936,4.3618505,80.72,3.188,6698,3.122
1,110.45200000000001,0.0167,66.923491,89.56,1.882,6297,1.031
1,1.99468,0.00236,1.1453358,46.67,0.9951,8048,3.861
1,1.3326,0.0169,2.6150008,87.19,1.385,5136,0.7509999999999999
1,0.523912,0.00591,2.5988297,83.37,1.4280000000000002,6725,2.215
2,0.52386,0.006,1.0043075000000001,25.06,1.4509999999999998,6725,2.215
3,8.15273,0.115,32.172993,88.83,2.363,3327,0.18899999999999997
1,8.08803,0.0279,35.000088,89.72,2.312,5201,0.759
1,0.716708,0.007670000000000001,6.4583695,83.63,1.295,6109,1.547
1,31.2017,0.179,120.36855,89.82,8.787,3750,0.45
1,477.917,0.00765,608.7975700000001,89.95,1.4769999999999999,8014,1.7690000000000001
1,0.606459,0.0229,1.000208,37.33,5.279,7363,2.115
2,0.8380719999999999,0.00875,2.570647,87.77,2.02,7363,2.115
1,0.606514,0.0113,1.2066698,88.16,0.9779,5583,0.79
2,1.49663,0.0061600000000000005,1.7501808,73.38,1.1640000000000001,6905,1.7309999999999999
1,0.5737399999999999,0.00688,2.6204042999999997,83.42,1.768,7530,2.355
1,2.5161700000000002,0.0127,13.923392999999999,89.61,1.79,5780,1.296
1,0.611751,0.0035,1.6996886999999998,66.08,0.6038,6658,1.579
1,5.83892,0.0139,42.388257,89.97,1.1520000000000001,5274,0.762
1,0.721862,0.00577,1.8862153999999998,68.47,1.157,7479,1.837
1,3.0893599999999997,0.008020000000000001,7.524513000000001,89.71,0.7489,5959,0.856
1,5.4831900000000005,0.007,2.6759177000000003,89.18,0.5713,4797,0.748
1,459.296,0.021,986.8293800000001,89.96,2.124,5706,0.9259999999999999
1,3.61845,0.0057,2.8268269,75.62,0.9009999999999999,7143,1.4480000000000002
2,6.7314,0.10099999999999999,1.3256398,41.06,18.7,7512,1.69
1,11.9379,0.0191,4.884581400000001,78.54,1.546,5465,0.741
1,3.75083,0.0465,13.320609,87.85,4.825,5776,0.95
1,0.631467,0.0038799999999999998,1.6498692,73.76,0.5648,5874,1.334
1,4.99469,0.00866,11.661142,89.07,0.7742,5406,0.8190000000000001
1,6.85399,0.00524,3.3035099999999997,85.08,0.8726,6806,1.527
1,4.99477,0.489,12.141278999999999,87.99,62.99,6253,1.181
1,0.5556479999999999,0.00426,4.0400805,87.33,0.9233,7396,1.9869999999999999
3,10.3015,0.0118,19.178182999999997,89.55,1.374,6190,1.068
1,18.0766,0.371,45.220702,88.86,30.97,4848,0.764
2,18.0765,0.14,41.039845,88.83,11.63,4848,0.764
1,18.0767,0.193,38.331012,88.78,21.02,5780,1.0
1,10.2171,0.0116,28.030164000000003,88.75,1.3359999999999999,6211,1.054
1,39.4018,0.0373,10.366984,84.46,3.23,5911,0.794
1,0.744788,0.00826,2.1472931,76.3,2.82,8443,3.127
2,0.7448170000000001,0.00966,2.0485473,70.02,3.2969999999999997,8443,3.127
1,2.75851,0.016,3.8925002,87.9,5.437,7769,3.122
2,0.509318,0.0224,6.3877959,85.51,7.638999999999999,7769,3.122
3,0.509322,0.0154,2.8919297000000004,86.39,5.237,7769,3.122
1,0.508181,0.00517,1.66881,65.84,0.9126,7138,1.619
2,16.2276,0.037,8.6561781,83.47,3.5660000000000003,5328,0.883
1,16.2275,0.531,32.750978,88.75,46.47,5282,0.802
2,16.2276,0.609,30.036706,88.29,53.27,5282,0.802
1,46.4065,0.0213,37.046434000000005,88.91,2.847,6086,1.227
2,0.758834,0.0205,2.6959803,74.14,1.492,4331,0.6659999999999999
1,0.5859439999999999,0.0134,2.8427799,74.86,1.1640000000000001,5465,0.7979999999999999
1,496.35400000000004,0.0277,567.70894,89.93,2.312,5605,0.764
1,330.535,0.0167,181.49905,89.81,68.84,4116,37.88
1,0.577256,0.00848,3.8888443,82.59,1.54,6923,1.6640000000000001
2,0.5772520000000001,0.00924,1.9709096999999998,62.83,1.6769999999999998,6923,1.6640000000000001
3,0.5772619999999999,0.0103,4.382806400000001,82.99,1.871,6923,1.6640000000000001
1,1.74744,0.0222,2.5904129,69.55,8.869,5120,3.6630000000000003
1,62.5965,0.014,31.425013,88.77,1.3,5951,0.851
1,2.67181,0.00617,2.1858266,87.38,0.5518,5504,0.8190000000000001
1,11.568,0.5,37.789998,89.85,35.96,5307,0.659
2,11.568,0.5489999999999999,24.347165,87.88,39.48,5307,0.659
1,27.4786,0.009179999999999999,16.209012,87.08,1.128,6300,1.126
1,6.24567,0.013,18.391632,89.12,1.022,4859,0.72
1,4.1819999999999995,0.0262,14.638167999999999,89.41,2.47,5328,0.865
1,3.51399,0.00549,8.5826392,87.8,0.5921,6201,0.9890000000000001
1,5.26853,0.00604,4.4890006,86.71,1.9240000000000002,7452,2.9210000000000003
2,5.2706800000000005,0.00548,2.7722999,85.62,1.746,7452,2.9210000000000003
3,5.267919999999999,0.0142,1.0681636,22.85,4.527,7452,2.9210000000000003
2,2.8662799999999997,0.00402,2.561604,78.74,0.679,6109,1.547
3,2.8656599999999997,0.00433,2.0835756,87.25,0.7308,6109,1.547
1,0.71672,0.016,4.1069746,83.01,4.797,5173,2.742
2,0.7165699999999999,0.00663,2.7997391,82.47,1.984,5173,2.742
2,0.838168,0.04,2.6512702999999997,87.84,3.445,5583,0.79
1,122.742,0.0303,144.58363,89.8,3.2460000000000004,5623,0.981
1,0.56834,0.00451,2.1868475,87.37,1.617,8169,3.284
2,0.568343,0.00588,2.5061767999999995,78.49,2.108,8169,3.284
1,11.3884,0.0234,8.1302431,83.34,2.908,6343,1.137
2,50.6985,0.0232,64.526803,89.73,2.884,6343,1.137
1,147.386,0.0277,127.95005,89.99,3.0460000000000003,6046,1.0070000000000001
1,89.7397,0.429,221.84129,89.75,35.09,5791,0.75
2,0.653347,0.00412,1.1979284,37.81,0.826,7479,1.837
3,0.70412,0.00509,1.1771873,40.37,1.021,7479,1.837
1,3.02409,0.0856,6.930579300000001,84.59,12.57,6022,1.345
1,25.9422,0.0278,18.391170000000002,87.1,2.312,5121,0.762
1,45.0352,0.5,85.81952199999999,89.93,63.73,6495,1.168
2,3.61312,0.0069,1.4023488000000002,51.06,1.091,7143,1.4480000000000002
1,0.920183,0.00663,2.1885998,82.21,1.432,7709,1.98
2,0.730929,0.00703,2.1166601000000003,88.32,1.518,7709,1.98
3,2.30867,0.00852,2.5262653,89.62,1.8419999999999999,7709,1.98
1,1.01886,0.00734,2.4332887999999997,78.13,1.314,7066,1.641
2,1.7487599999999999,0.0139,1.0104365,24.68,2.4819999999999998,7066,1.641
1,1.7280099999999998,0.0167,1.0880233,23.23,4.448,8953,2.4459999999999997
